NCEP_ID,IGRA_ID,LAT,LON,ELEV,IGRA_LAT,IGRA_LON
45036,HKM00045004,22.47,114.35,15,22.3272,114.1686
45037,HKM00045004,22.45,114.18,4,22.3272,114.1686
45039,HKM00045004,22.4,114.2,8,22.3272,114.1686
45040,HKM00045004,22.38,114.27,3,22.3272,114.1686
45044,HKM00045004,22.2,114.02,79,22.3272,114.1686
45045,HKM00045004,22.18,114.3,60,22.3272,114.1686
46689,TWM00046689,26.17,119.93,92,26.15,119.95
46690,TWM00058968,25.17,121.43,19,25.0333,121.5167
46694,TWM00058968,25.13,121.75,3,25.0333,121.5167
46696,TWM00058968,25.07,121.53,6,25.0333,121.5167
46699,TWM00046699,23.97,121.62,19,23.9833,121.6
46735,TWM00046734,23.52,119.57,21,23.5833,119.6167
46738,TWM00046697,24.93,121.3,141,25.067,121.233
46740,TWM00046747,22.57,120.35,8,22.467,120.433
46741,TWM00046743,23.0,120.33,14,22.95,120.217
46744,TWM00046750,22.62,120.27,29,22.6667,120.45
46745,TWM00046743,22.78,120.25,10,22.95,120.217
46748,TWM00046746,23.5,120.42,28,23.467,120.383
46749,TWM00046751,24.15,120.68,78,24.183,120.65
46758,TWM00046750,22.7,120.47,29,22.6667,120.45
46763,TWM00046699,24.03,121.62,13,23.9833,121.6
46770,TWM00046751,24.27,120.62,203,24.183,120.65
46772,TWM00046747,22.42,120.55,20,22.467,120.433
46777,TWM00046751,24.25,120.52,5,24.183,120.65
47035,CHM00054497,40.1,124.38,8,40.083,124.333
47041,KNM00047041,39.9,127.52,34,39.9333,127.55
47058,KNM00047058,39.02,125.82,29,39.0333,125.7833
47068,KSM00047102,38.2,124.88,5,37.966,124.63
47080,KSM00047090,38.45,128.42,126,38.2508,128.5647
47090,KSM00047090,38.2,128.6,7,38.2508,128.5647
47091,KSM00047090,38.13,128.6,14,38.2508,128.5647
47095,KSM00047101,38.08,127.82,135,37.9025,127.7358
47100,KSM00047107,37.68,128.75,843,37.75,128.95
47101,KSM00047101,37.87,127.6,74,37.9025,127.7358
47104,KSM00047101,37.87,127.72,76,37.9025,127.7358
47108,KSM00047111,37.57,126.97,86,37.433,127.117
47110,KSM00047110,37.55,126.8,18,37.567,126.783
47112,KSM00047110,37.48,126.63,70,37.567,126.783
47116,KSM00047110,37.45,126.83,629,37.567,126.783
47117,KSI0000RKSC,37.5,126.93,46,37.35,126.917
47119,KSI0000RKSC,37.27,126.98,37,37.35,126.917
47120,KSI0000RKSC,37.25,127.0,24,37.35,126.917
47122,KSI0000RKSC,37.1,127.03,11,37.35,126.917
47124,KSM00047131,36.4,127.5,79,36.633,127.433
47126,KSM00047129,36.93,126.45,302,36.767,126.467
47129,KSM00047129,36.78,126.45,21,36.767,126.467
47137,KSM00047134,36.4,128.15,100,36.617,128.35
47139,KSM00047138,35.98,129.42,20,36.0319,129.38
47143,KSM00047142,35.88,128.62,61,35.9,128.65
47156,KSM00047158,35.13,126.92,71,35.1167,126.8
47159,KSM00047153,35.1,129.03,69,35.169,128.934
47160,KSM00047153,35.12,129.0,523,35.169,128.934
47185,KSM00047187,33.28,126.17,73,33.233,126.25
47187,KSM00047187,33.2,126.27,13,33.233,126.25
47418,JAM00047418,42.98,144.4,32,42.9531,144.4375
47441,JAM00047401,45.4,141.82,7,45.415,141.6789
47479,JAM00047412,43.12,141.38,8,43.06,141.3286
47489,JAM00047418,43.03,144.2,95,42.9531,144.4375
47515,JAM00047580,40.55,141.47,46,40.7053,141.3719
47545,JAM00047582,39.7,140.07,15,39.7175,140.0992
47567,JAM00047590,38.23,140.92,5,38.267,140.9
47569,JAM00047590,38.13,140.93,2,38.267,140.9
47572,JAM00047604,37.72,138.82,634,37.917,139.05
47573,JAM00047604,37.95,139.12,1,37.917,139.05
47581,JAM00047580,40.53,141.53,27,40.7053,141.3719
47627,JAM00047646,36.22,140.1,869,36.0581,140.1258
47628,JAM00047646,36.23,140.2,28,36.0581,140.1258
47651,JAM00047684,34.72,136.52,2,34.933,136.583
47654,JAM00047681,34.7,137.72,32,34.7503,137.703
47658,JAM00047655,34.8,138.3,7,34.6,138.217
47662,JAM00047727,35.68,139.77,5,35.8,140.017
47671,JAM00047727,35.55,139.77,3,35.8,140.017
47681,JAM00047681,34.73,137.67,44,34.7503,137.703
47682,JAM00047727,35.6,140.12,16,35.8,140.017
47687,JAM00047727,35.63,139.85,7,35.8,140.017
47695,JAM00047727,35.85,139.97,19,35.8,140.017
47716,JAM00047646,36.03,140.2,24,36.0581,140.1258
47742,JAM00047744,35.55,133.23,2,35.4333,133.35
47743,JAM00047744,35.5,133.23,5,35.4333,133.35
47762,JAM00047787,33.95,130.93,48,34.05,131.05
47765,JAM00047764,34.37,132.43,29,34.15,132.22
47771,JAM00047772,34.78,135.45,15,34.683,135.517
47773,JAM00047772,34.62,135.67,474,34.683,135.517
47779,JAM00047772,34.6,135.58,10,34.683,135.517
47786,JAM00047787,33.93,131.28,5,34.05,131.05
47789,JAM00047764,34.37,132.42,3,34.15,132.22
47790,JAM00047741,35.4,132.88,2,35.4572,133.0656
47791,JAM00047741,35.53,133.1,535,35.4572,133.0656
47811,JAM00047855,33.15,129.72,22,32.917,129.917
47812,JAM00047855,33.15,129.73,15,32.917,129.917
47817,JAM00047855,32.73,129.87,27,32.917,129.917
47833,JAM00047850,31.42,130.88,56,31.367,130.833
47849,JAM00047850,31.25,131.08,277,31.367,130.833
47851,JAM00047827,31.8,130.72,272,31.555,130.5481
47853,JAM00047787,33.83,130.95,3,34.05,131.05
47860,JAM00047810,33.32,130.42,17,33.15,130.3
47872,JAM00047909,28.42,129.7,23,28.3942,129.5528
47885,JAM00047898,32.78,132.97,4,32.717,133.017
47895,JAM00047881,34.07,134.58,6,34.133,134.6
47909,JAM00047909,28.38,129.5,3,28.3942,129.5528
47920,JAM00047918,24.42,124.18,516,24.3367,124.1644
47930,JAM00047931,26.2,127.65,4,26.35,127.75
47933,JAM00047936,26.27,127.75,75,26.2,127.683
47935,JAM00047931,26.3,127.77,6,26.35,127.75
47936,JAM00047931,26.23,127.68,35,26.35,127.75
47937,JAM00047936,26.15,127.77,180,26.2,127.683
47940,JAM00047938,26.6,127.97,7,26.717,127.783
47971,JAM00047971,27.08,142.18,4,27.0922,142.1914
47991,JAM00047991,24.3,153.97,8,24.2883,153.9833
48053,BMM00048053,20.83,95.83,214,20.883,95.9
48329,THM00048327,18.92,99.03,298,18.7706,98.9683
48352,LAM00048940,17.87,102.75,160,17.95,102.567
48381,THM00048381,16.43,102.83,165,16.4608,102.7894
48434,THM00048431,14.72,102.17,193,14.9681,102.0858
48454,THM00048453,13.7,100.57,6,13.6664,100.6061
48455,THM00048453,13.73,100.5,12,13.6664,100.6061
48456,THM00048455,13.92,100.6,4,13.733,100.567
48461,THM00048477,12.92,100.87,61,12.6914,100.9853
48500,THM00048500,11.8,99.8,3,11.835,99.8103
48551,THM00048551,9.12,99.35,10,9.1342,99.1519
48565,THM00048565,8.1,98.3,6,8.145,98.3144
48647,MYM00048648,3.13,101.55,27,3.1,101.65
48692,SNM00048698,1.42,103.88,14,1.3667,103.9833
48802,CHM00056989,22.33,103.83,1640,22.5,103.95
48845,VMM00048845,18.7,105.67,6,18.6667,105.6833
48855,VMM00048855,16.03,108.18,6,16.0667,108.35
48877,VMM00048877,12.25,109.2,6,12.2167,109.2167
48914,VMM00048914,9.17,105.17,2,9.1833,105.15
48942,LAM00048940,17.85,102.6,165,17.95,102.567
50468,RSM00031510,50.25,127.45,166,50.2803,127.4783
50527,CHM00050527,49.22,119.75,614,49.25,119.7
50528,CHM00050527,49.22,119.8,488,49.25,119.7
50834,CHM00050834,46.6,121.23,501,46.5,121.36
51156,CHM00051156,46.78,85.72,1294,46.81,85.7489
51463,CHM00051463,43.9,87.47,654,43.7833,87.6167
51628,CHM00051628,41.27,80.23,1286,41.26,80.3
51709,CHM00051709,39.47,75.98,1291,39.4833,75.75
52737,CHM00052737,37.37,97.37,2982,37.317,97.217
52866,CHM00052866,36.62,101.77,2262,36.7167,101.75
53068,CHM00053068,43.65,112.0,966,43.6333,111.95
53463,CHM00053463,40.82,111.68,1065,40.85,111.5667
53488,CHM00053487,40.17,113.58,0,40.1,113.333
53513,CHM00053513,40.77,107.4,1041,40.7333,107.3667
53614,CHM00053614,38.48,106.22,1112,38.4667,106.2
53772,CHM00053772,37.78,112.55,779,37.6206,112.5767
53798,CHM00053798,37.07,114.5,78,37.1808,114.3589
53845,CHM00053845,36.6,109.5,959,36.5667,109.45
53898,CHM00053898,36.12,114.37,76,36.05,114.4
54218,CHM00054218,42.27,118.97,572,42.3,118.8333
54292,CHM00054292,42.88,129.47,178,42.8667,129.5
54337,CHM00054337,41.13,121.12,70,41.117,121.067
54342,CHM00054342,41.82,123.55,43,41.7333,123.5167
54374,CHM00054374,41.72,126.92,333,41.8,126.8833
54511,CHM00054511,39.8,116.47,32,39.9333,116.2833
54512,CHM00054511,39.78,116.38,40,39.9333,116.2833
54602,CHM00054602,38.83,115.57,19,38.733,115.483
54743,CHM00054753,37.68,120.22,0,37.617,120.317
54858,CHM00054857,36.17,120.37,10,36.0667,120.3333
54952,CHM00054857,35.97,120.48,25,36.0667,120.3333
55578,CHM00055578,29.25,88.88,3837,29.217,88.917
55773,CHM00055773,27.73,89.08,4301,27.75,89.167
56029,CHM00056029,33.02,97.02,3682,33.0,96.95
56046,CHM00056046,33.75,99.65,3968,33.8,99.8
56106,CHM00056106,31.88,93.78,4024,31.867,93.767
56247,CHM00056247,30.0,99.1,2589,29.967,99.067
56444,CHM00056444,28.5,98.9,3488,28.45,98.883
56651,CHM00056651,26.83,100.47,2394,26.867,100.233
56739,CHM00056739,25.12,98.48,1649,24.9844,98.5056
56951,CHM00056951,23.95,100.22,1503,23.8833,100.0833
56985,CHM00056985,23.38,103.38,1302,23.4444,103.3278
57067,CHM00057067,34.0,111.02,570,34.0803,111.0728
57178,CHM00057178,33.03,112.58,131,33.1,112.4833
57237,CHM00057237,32.08,108.08,674,32.067,108.033
57297,CHM00057297,32.12,114.08,77,32.133,114.05
57328,CHM00057328,31.27,107.47,342,31.217,107.5
57447,CHM00057447,30.27,109.37,438,30.2833,109.4667
57448,CHM00057447,30.3,109.48,457,30.2833,109.4667
57462,CHM00057461,30.68,111.45,107,30.7333,111.3667
57494,CHM00057494,30.63,114.07,23,30.6,114.05
57515,CHM00057516,29.52,106.48,351,29.6,106.4
57516,CHM00057516,29.52,106.48,351,29.6,106.4
57527,CHM00058527,29.2,117.13,0,29.3,117.2
57569,CHM00057662,29.03,111.7,0,29.05,111.683
57632,CHM00057633,28.78,108.55,0,28.833,108.767
57633,CHM00057633,28.8,108.98,665,28.833,108.767
57662,CHM00057662,28.92,111.55,37,29.05,111.683
57687,CHM00057679,28.23,112.87,68,28.2,113.0833
57732,CHM00057731,27.83,108.43,0,27.95,108.25
57799,CHM00057799,27.08,114.92,77,27.117,114.967
57816,CHM00057816,26.58,106.72,1074,26.4833,106.65
57932,CHM00057932,25.87,108.58,327,25.967,108.533
57958,CHM00057957,25.32,110.55,0,25.3333,110.3
57993,CHM00057993,25.83,114.83,125,25.8667,115.0
58150,CHM00058150,33.77,120.25,3,33.75,120.3
58203,CHM00058203,32.93,115.53,32,32.8667,115.7333
58238,CHM00058238,32.0,118.8,13,31.9333,118.9
58321,CHM00058321,31.85,117.28,32,31.867,117.233
58362,CHM00058362,31.4,121.47,4,31.4167,121.45
58367,CHM00058362,31.17,121.43,5,31.4167,121.45
58424,CHM00058424,30.52,117.03,45,30.6167,116.9667
58527,CHM00058527,29.17,117.25,48,29.3,117.2
58606,CHM00058606,28.67,115.97,50,28.6,115.9167
58662,CHM00058666,28.68,121.68,3,28.45,121.883
58849,TWM00046689,26.17,119.93,92,26.15,119.95
58965,TWM00046697,25.05,121.22,48,25.067,121.233
58969,TWM00058968,25.07,121.53,6,25.0333,121.5167
59046,CHM00059046,24.37,109.38,96,24.35,109.4
59134,CHM00059134,24.45,118.07,63,24.4833,118.0833
59158,TWM00046751,24.15,120.68,78,24.183,120.65
59211,CHM00059211,23.92,106.53,175,23.9,106.6
59280,CHM00059280,23.67,113.05,19,23.7,113.0833
59287,CHM00059287,23.13,113.32,7,23.217,113.483
59288,CHM00059287,23.13,113.4,0,23.217,113.483
59293,CHM00059293,23.73,114.68,45,23.8,114.7333
59316,CHM00059316,23.4,116.68,3,23.35,116.6667
59345,TWM00046734,23.52,119.57,19,23.5833,119.6167
59346,TWM00046734,23.52,119.57,21,23.5833,119.6167
59358,TWM00046743,23.0,120.2,14,22.95,120.217
59361,TWM00046699,23.97,121.62,19,23.9833,121.6
59362,TWM00046699,24.03,121.62,13,23.9833,121.6
59431,CHM00059431,22.82,108.35,73,22.6333,108.2167
59493,HKM00045004,22.55,114.1,18,22.3272,114.1686
59554,TWM00046750,22.62,120.27,33,22.6667,120.45
59758,CHM00059758,20.03,110.35,15,20.0,110.25
59948,CHM00059948,18.23,109.52,5,18.2167,109.5833
60010,SPM00060018,28.3,-16.5,2368,28.3183,-16.3822
60015,SPM00060020,28.48,-16.33,632,28.467,-16.25
60025,SPM00060020,28.57,-16.13,8,28.467,-16.25
60096,WIM00060096,23.7,-15.87,10,23.7111,-15.9308
60156,MOM00060155,33.37,-7.62,200,33.5667,-7.6667
60190,MOM00060191,32.6,-6.27,503,32.367,-6.4
60252,MOM00060250,30.33,-9.4,74,30.383,-9.567
60320,GIM00008495,35.92,-5.3,206,36.15,-5.35
60369,AGM00060390,36.77,3.1,8,36.6833,3.2167
60376,AGM00060390,36.82,3.27,58,36.6833,3.2167
60390,AGM00060390,36.72,3.25,23,36.6833,3.2167
60400,AGM00060402,36.75,5.1,13,36.717,5.067
60401,AGM00060402,36.75,5.1,4,36.717,5.067
60402,AGM00060402,36.75,5.0,3,36.717,5.067
60461,AGM00060490,35.7,-0.65,22,35.633,-0.6
60475,AGM00060475,35.43,8.13,864,35.417,8.117
60481,AGM00060490,35.48,-0.52,111,35.633,-0.6
60482,AGM00060490,35.87,-0.48,62,35.633,-0.6
60485,AGM00060490,35.77,-0.8,104,35.633,-0.6
60511,AGM00060511,35.25,1.43,1127,35.35,1.467
60522,MOM00060115,34.82,-1.78,428,34.783,-1.95
60630,AGM00060630,27.2,2.47,243,27.2333,2.5
60656,AGM00060656,27.67,-8.13,402,27.7,-8.1667
60680,AGM00060680,22.78,5.52,1378,22.8,5.4333
60720,TSM00060720,37.07,11.03,4,36.85,11.083
61272,MLM00061272,13.4,-6.15,288,13.433,-6.283
61967,IOM00061967,-7.35,72.48,1,-7.3,72.4
61972,EUM00061972,-22.35,40.35,7,-22.333,40.333
61981,REM00061980,-20.93,55.28,11,-20.8925,55.5286
61990,MPM00061995,-20.43,57.68,56,-20.2975,57.4947
61998,FSM00061998,-49.33,70.22,20,-49.3522,70.2433
62056,LYM00062056,32.82,21.85,625,32.8,21.883
62059,LYM00062059,32.73,22.63,8,32.783,22.583
62063,LYM00062062,31.85,23.92,159,32.1,23.933
62131,LYM00062131,29.13,15.95,260,29.117,15.933
62305,EGM00062305,31.57,25.3,6,31.533,25.183
62315,EGM00062318,31.18,29.87,14,31.167,29.933
62318,EGM00062318,31.2,29.95,-3,31.167,29.933
62336,EGM00062337,31.12,33.75,15,31.0733,33.8358
62371,EGM00062378,30.08,31.28,26,29.8628,31.3492
62373,EGM00062378,30.07,31.18,19,29.8628,31.3492
62375,EGM00062378,30.05,31.22,19,29.8628,31.3492
62402,EGM00062403,26.18,32.73,78,26.2003,32.7467
62416,EGM00062417,29.25,25.32,3,29.183,25.517
62417,EGM00062417,29.2,25.48,-15,29.183,25.517
62432,EGM00062432,25.48,29.0,106,25.5,28.967
62456,ISM00040199,29.6,34.78,749,29.55,34.95
62462,EGM00062463,27.28,33.77,3,27.15,33.717
62464,EGM00062463,27.23,33.83,3,27.15,33.717
62635,SUM00062641,19.83,36.97,120,19.583,37.217
62723,SUM00062721,15.67,32.53,380,15.6,32.55
63641,KEM00063641,2.3,37.9,1345,2.333,37.983
63686,KEM00063686,0.53,35.28,2133,0.483,35.3
63688,KEM00063686,0.4,35.23,2104,0.483,35.3
63740,KEM00063741,-1.32,36.92,1624,-1.3036,36.7597
63742,KEM00063741,-1.32,36.82,1679,-1.3036,36.7597
63887,TZM00063887,-7.67,35.75,1428,-7.633,35.767
64211,CGM00064220,-4.32,15.32,282,-4.367,15.25
64401,CFM00064401,-4.2,12.7,329,-4.217,12.667
64600,CTM00064600,4.22,15.78,587,4.25,15.8
64910,CMM00064910,4.0,9.72,10,4.0167,9.7
65201,NIM00065202,6.58,3.33,40,6.5,3.3833
65202,NIM00065202,6.55,3.35,19,6.5,3.3833
65473,GHM00065472,5.62,0.02,14,5.6,-0.1667
67020,MAM00067019,-14.88,47.98,23,-14.633,47.767
67217,MZM00067217,-13.28,35.25,1365,-13.3,35.233
67476,ZAM00067475,-10.1,31.25,1536,-10.217,31.133
67585,MIM00067587,-13.98,33.63,1229,-13.76,33.7
67587,MIM00067586,-13.97,33.7,1134,-13.783,33.767
67662,ZAM00067663,-14.4,28.5,1165,-14.4167,28.4833
67663,ZAM00067663,-14.45,28.47,1207,-14.4167,28.4833
67665,ZAM00067666,-15.32,28.45,1154,-15.417,28.317
67667,ZAM00067666,-15.55,28.25,1213,-15.417,28.317
67687,MIM00067693,-15.78,35.03,1141,-15.683,34.967
67791,MIM00067693,-15.92,35.07,1145,-15.683,34.967
67963,ZIM00067964,-20.38,28.5,1350,-20.15,28.617
67974,ZIM00067975,-19.83,30.78,2,-20.067,30.867
68104,WAM00068098,-22.88,14.43,7,-22.9833,14.65
68174,SFM00068174,-23.83,29.42,1224,-23.8667,29.45
68180,ZIM00067991,-22.27,29.9,522,-22.217,30.0
68262,SFM00068263,-25.73,28.18,1326,-25.91,28.2111
68269,SFM00068263,-25.77,28.2,1439,-25.91,28.2111
68361,SFM00068263,-26.15,28.0,1622,-25.91,28.2111
68368,SFM00068263,-26.15,28.23,1720,-25.91,28.2111
68424,SFM00068424,-28.4,21.27,839,-28.4136,21.2597
68443,SFM00068442,-29.12,26.18,1406,-29.1,26.3
68462,SFM00068461,-28.17,28.3,1631,-28.25,28.3333
68499,SFM00068592,-29.45,31.2,48,-29.6017,31.13
68536,SFM00068538,-30.65,24.02,1258,-30.6747,23.9992
68583,SFM00068592,-29.7,31.05,94,-29.6017,31.13
68593,SFM00068592,-29.77,31.05,14,-29.6017,31.13
68813,SFM00068816,-33.8,18.37,3,-33.97,18.6
68817,SFM00068816,-33.9,18.43,0,-33.97,18.6
68828,SFM00068828,-33.97,22.42,218,-34.017,22.383
68911,SFM00068816,-34.15,18.85,10,-33.97,18.6
68928,SFM00068828,-34.18,22.15,59,-34.017,22.383
70026,USM00070027,71.3,-156.78,7,71.317,-156.617
70133,USM00070133,66.87,-162.63,3,66.8864,-162.6133
70231,USM00070231,62.97,-155.62,103,62.9583,-155.5978
70266,USM00070267,63.97,-145.7,398,64.0,-145.733
70272,USM00070270,61.25,-149.8,59,61.2667,-149.65
70273,USM00070273,61.17,-150.02,38,61.1567,-149.9864
71051,CAM00071051,71.98,-125.28,84,72.0,-125.27
71072,CAM00071072,76.23,-119.33,15,76.25,-119.35
71074,CAM00071074,78.78,-103.53,25,78.8,-103.5
71081,CAM00071081,68.78,-81.25,8,68.7667,-81.2167
71127,CAM00071124,54.78,-110.07,606,54.75,-110.05
71129,CAM00071129,51.47,-109.2,683,51.517,-109.183
71145,CAM00071145,53.87,-94.67,238,53.85,-94.65
71155,CAM00071123,53.3,-113.6,715,53.317,-113.583
71157,CAM00071121,53.57,-113.52,671,53.667,-113.467
71184,CAM00071524,45.72,-73.38,19,45.817,-73.433
71201,CAM00071892,49.3,-123.12,2,49.2,-123.167
71203,CAM00071203,49.97,-119.38,430,49.9408,-119.4003
71209,CAM00071892,49.1,-123.3,15,49.2,-123.167
71235,CAM00071877,51.08,-114.21,1235,51.117,-114.017
71243,CAM00071874,49.7,-112.78,921,49.633,-112.8
71260,USM00072734,46.48,-84.5,192,46.4667,-84.35
71351,CAM00071121,53.65,-113.35,665,53.667,-113.467
71377,CAM00071627,45.43,-73.93,39,45.467,-73.733
71513,CAM00071866,52.15,-106.55,155,52.167,-106.717
71514,CAM00071863,50.4,-104.58,573,50.433,-104.667
71584,CAM00071197,47.72,-59.32,33,47.567,-59.15
71603,CAM00071603,43.83,-66.08,43,43.8667,-66.1
71612,CAM00071627,45.5,-73.58,62,45.467,-73.733
71700,CAM00071701,45.87,-66.53,20,45.8333,-66.4333
71714,CAM00071716,46.8,-71.38,73,46.9,-71.483
71722,CAM00071722,46.37,-75.98,170,46.3019,-76.0061
71784,CAM00071892,49.35,-123.18,178,49.2,-123.167
71801,CAM00071802,47.62,-52.75,140,47.5167,-52.7833
71815,CAM00071815,48.53,-58.55,26,48.5667,-58.5667
71816,CAM00071816,53.32,-60.42,47,53.3,-60.3667
71849,CAM00071843,49.92,-97.23,239,49.8,-97.1333
71879,CAM00071121,53.57,-113.52,671,53.667,-113.467
71892,CAM00071892,49.18,-123.18,3,49.2,-123.167
71896,CAM00071908,53.88,-122.68,692,53.9,-122.79
71906,CAM00071906,58.1,-68.43,37,58.1167,-68.4167
71907,CAM00071907,58.45,-78.12,5,58.4667,-78.0833
71925,CAM00071925,69.1,-105.13,27,69.1333,-105.0667
71957,CAM00071957,68.3,-133.48,68,68.3167,-133.5167
71964,CAM00071964,60.72,-135.07,703,60.7328,-135.0969
71989,CAM00071072,76.23,-119.33,12,76.25,-119.35
72202,USM00072202,25.8,-80.28,3,25.7544,-80.3831
72209,USM00074780,31.88,-81.57,14,31.867,-81.633
72214,USM00072214,30.38,-84.37,25,30.4461,-84.2994
72248,USM00072248,32.47,-93.82,78,32.4511,-93.8414
72250,USM00072250,25.9,-97.43,7,25.9167,-97.4192
72269,USM00072269,32.38,-106.48,1244,32.4,-106.367
72273,USM00072273,31.6,-110.35,1438,31.583,-110.333
72274,USM00072274,32.12,-110.93,802,32.2278,-110.9558
72278,USM00074626,33.43,-112.02,344,33.45,-111.95
72280,USM00074004,32.67,-114.6,65,32.8356,-114.4
72290,USM00072293,32.82,-117.13,129,32.8333,-117.1167
72297,USM00072295,33.82,-118.15,12,33.933,-118.4
72323,USM00074001,34.65,-86.77,196,34.6,-86.6333
72327,USM00072327,36.13,-86.68,184,36.2469,-86.5617
72353,USM00072357,35.4,-97.6,394,35.1808,-97.4378
72354,USM00072353,35.42,-97.38,397,35.383,-97.6
72357,USM00072357,35.22,-97.45,357,35.1808,-97.4378
72386,USM00072388,36.08,-115.17,662,36.05,-115.1833
72394,USM00072393,34.9,-120.45,79,34.75,-120.5667
72403,USM00072403,38.95,-77.45,95,38.9767,-77.4858
72429,USM00074570,39.9,-84.22,307,39.8333,-84.05
72466,USM00072468,38.82,-104.72,1881,38.7,-104.767
72488,USM00072489,39.5,-119.78,1341,39.5681,-119.7967
72494,USM00072493,37.62,-122.38,3,37.7444,-122.2236
72503,USM00074486,40.77,-73.9,6,40.65,-73.7833
72518,USM00072518,42.75,-73.8,88,42.6919,-73.8322
72520,USM00072520,40.5,-80.23,366,40.5317,-80.2172
72528,USM00072528,42.93,-78.73,220,42.9411,-78.7189
72530,USM00072534,41.98,-87.9,203,41.783,-87.75
72544,USM00074455,41.45,-90.52,180,41.6114,-90.5817
72606,USM00074389,43.65,-70.32,20,43.8925,-70.2572
72645,USM00072645,44.48,-88.13,214,44.4986,-88.1119
72662,USM00072662,44.05,-103.07,970,44.0728,-103.21
72694,USM00072694,44.92,-123.02,64,44.9092,-123.0083
72713,USM00072712,46.68,-68.05,146,46.8683,-68.0136
72734,USM00072734,46.48,-84.37,218,46.4667,-84.35
72775,USM00072776,47.48,-111.37,1115,47.4614,-111.3847
72785,USM00072786,47.62,-117.53,723,47.6806,-117.6267
72797,USM00072797,47.95,-124.55,59,47.9339,-124.5603
74206,USM00074207,47.15,-122.48,87,47.13,-122.6
74207,USM00074207,47.12,-122.55,87,47.13,-122.6
74365,USM00072634,44.83,-84.55,387,44.9075,-84.7189
74494,USM00074494,41.67,-69.97,13,41.6569,-69.9589
74614,USM00072387,36.53,-115.9,972,36.6206,-116.0278
74641,USM00074641,36.43,-99.53,667,36.2969,-99.775
74734,USM00072269,32.63,-106.4,1204,32.4,-106.367
74754,USM00074755,31.32,-92.55,27,31.183,-92.633
74755,USM00074755,31.13,-92.57,67,31.183,-92.633
74777,USM00072221,30.42,-86.68,11,30.4833,-86.5167
74788,USM00072210,27.85,-82.5,4,27.7053,-82.4006
76225,MXM00076225,28.63,-106.08,1435,28.6667,-106.0333
76255,MXM00076256,27.92,-110.88,4,27.95,-110.8
76361,MXM00076370,25.8,-109.12,17,25.617,-109.05
76393,MXM00076394,25.67,-100.3,534,25.8667,-100.2333
76405,MXM00076405,24.17,-110.35,18,24.1167,-110.3167
76458,MXM00076458,23.2,-106.42,3,23.2167,-106.4
76525,MXM00076526,22.78,-102.57,2612,22.75,-102.5
76680,MXM00076679,19.4,-99.2,2308,19.4333,-99.1333
76749,MXM00076713,18.65,-91.78,3,18.633,-91.833
76805,MXM00076805,16.83,-99.92,3,16.75,-99.75
76904,MXM00076903,14.88,-92.3,110,14.9167,-92.25
78224,CUM00078325,22.98,-82.4,75,23.167,-82.35
78267,CUM00078367,20.08,-75.15,8,19.9,-75.217
78373,CUM00078325,22.97,-82.38,78,23.167,-82.35
78374,CUM00078325,23.02,-82.13,120,23.167,-82.35
78376,CUM00078325,22.97,-82.53,65,23.167,-82.35
78383,CJM00078384,19.28,-81.38,6,19.2917,-81.3583
78397,JMM00078397,17.93,-76.78,3,18.0667,-76.85
78484,DRM00078486,18.47,-69.97,58,18.4333,-69.8833
78584,BHM00078583,17.52,-88.2,1,17.5333,-88.3
78640,GTM00078641,14.58,-90.52,1502,14.5333,-90.5667
78641,GTM00078641,14.58,-90.52,1489,14.5333,-90.5667
78730,NUM00078730,14.03,-83.4,2,14.067,-83.367
78732,NUM00078741,11.9,-86.15,150,12.15,-86.167
78741,NUM00078741,12.12,-86.18,53,12.15,-86.167
78792,PMM00078807,9.08,-79.37,41,8.9667,-79.5667
78806,PMM00078807,8.92,-79.6,16,8.9667,-79.5667
78846,NNM00078866,18.2,-63.05,29,18.0333,-63.1167
78894,NNM00078866,17.9,-62.87,41,18.0333,-63.1167
78922,MBM00078925,14.77,-60.85,34,14.6,-61.0
78955,BBM00078954,13.15,-59.62,113,13.0667,-59.4833
78967,TDM00078970,10.65,-61.52,2,10.6167,-61.35
80097,VEM00080447,7.92,-72.55,309,7.85,-72.45
80099,VEM00080448,7.07,-70.73,122,7.233,-70.8
80241,COM00080241,4.47,-70.73,165,4.55,-70.917
80398,BRM00082411,-4.17,-69.92,84,-4.25,-69.9333
80416,VEM00080415,10.5,-66.88,835,10.6,-66.983
82017,FGM00081408,3.83,-51.83,39,3.883,-51.8
82024,BRM00082022,2.82,-60.65,90,2.8333,-60.7
82106,BRM00082107,-0.13,-67.08,87,-0.1167,-66.9667
82111,BRM00082332,-3.03,-60.05,85,-3.15,-59.9833
82246,BRM00082244,-2.63,-54.95,176,-2.4333,-54.7167
82280,BRM00082281,-2.53,-44.28,51,-2.6,-44.2333
82288,BRM00082287,-2.92,-41.75,5,-3.083,-41.783
82331,BRM00082332,-3.12,-60.02,60,-3.15,-59.9833
82397,BRM00082397,-3.72,-38.55,19,-3.7667,-38.6
82398,BRM00082397,-3.78,-38.53,25,-3.7667,-38.6
82410,BRM00082411,-4.37,-70.03,80,-4.25,-69.9333
82573,BRM00082579,-5.08,-42.8,79,-5.05,-42.817
82578,BRM00082579,-5.08,-42.8,69,-5.05,-42.817
82598,BRM00082599,-5.77,-35.2,45,-5.9167,-35.25
